season_code,event_code,item_code,pr_level,order_qty,event_amt,event_pmt,price_type,class_name,new_tickets,alumni_tickets,class_category,unit_price,pricing_tier,seat_value_index,sport_type,season_year,is_revenue_generating,is_season_ticket,is_comp,is_transfer
FB24,F05,FS5,East Sideline,2.0,48.0,48.0,Season UFP Full Price,Season Tickets - Standard,0,0,Standard,24.0,2,1.0,FOOTBALL,2024,1,1,0,0
FB24,F05,FS5,Lower Reserved,1.0,22.5,22.5,Season F/S - NEW,New Season Tickets - F/S,1,0,F/S,22.5,2,1.1,FOOTBALL,2024,1,1,0,0
FB24,F05,FS5,Rocket Fund - Zone B,2.0,45.0,45.0,Season Toledo Pride - NEW,New Season Tickets - Standard,1,0,Standard,22.5,2,1.1,FOOTBALL,2024,1,1,0,0
FB24,F05,FS5,West Sideline,1.0,16.0,16.0,Season Toledo Pride - NEW,New Season Tickets - Standard,1,0,Standard,16.0,3,1.0,FOOTBALL,2024,1,1,0,0
FB24,F05,FS5,West Sideline,1.0,24.0,24.0,Season UFP Full Price,Season Tickets - Standard,0,0,Standard,24.0,2,1.0,FOOTBALL,2024,1,1,0,0
FB24,F05,PYOMINI,East Sideline,3.0,60.0,60.0,Mini Plan,Mini Plan - Standard,0,0,Standard,20.0,3,1.0,FOOTBALL,2024,1,0,0,0
FB24,F05,PYOMINI,East Sideline,2.0,20.0,20.0,Mini Plan F/S,Mini Plan - F/S,0,0,F/S,10.0,3,1.0,FOOTBALL,2024,1,0,0,0
FB24,F05,PYOMINI,Lower Reserved,4.0,76.0,76.0,Mini Plan F/S,Mini Plan - F/S,0,0,F/S,19.0,3,1.1,FOOTBALL,2024,1,0,0,0
FB24,F05,PYOMINI,West Sideline,2.0,56.0,56.0,Mini Plan,Mini Plan - Standard,0,0,Standard,28.0,2,1.0,FOOTBALL,2024,1,0,0,0
FB24,F05,PYOMINI2,East Sideline,2.0,40.0,40.0,Mini Plan,Mini Plan - Standard,0,0,Standard,20.0,3,1.0,FOOTBALL,2024,1,0,0,0
FB24,F05,PYOMINI2,Upper Reserved,6.0,120.0,120.0,Mini Plan,Mini Plan - Standard,0,0,Standard,20.0,3,0.9,FOOTBALL,2024,1,0,0,0
FB24,F05,PYOMINI2,West Sideline,1.0,28.0,28.0,Mini Plan,Mini Plan - Standard,0,0,Standard,28.0,2,1.0,FOOTBALL,2024,1,0,0,0
FB24,F05CHB,SCHB,East Sideline,33.0,241.89,241.89,Chairbacks (6/30),Chairbacks,0,0,Other,7.329999999999999,3,1.0,FOOTBALL,2024,1,0,0,0
FB24,F05CHB,SCHB,Lower Reserved,39.0,285.87,285.87,Chairbacks (6/30),Chairbacks,0,0,Other,7.33,3,1.1,FOOTBALL,2024,1,0,0,0
FB24,F05CHB,SCHB,Rocket Fund - Zone B,56.0,410.48,410.48,Chairbacks (6/30),Chairbacks,0,0,Other,7.33,3,1.1,FOOTBALL,2024,1,0,0,0
FB24,F05CHB,SCHB,Rocket Fund - Zone C,68.0,498.44,498.44,Chairbacks (6/30),Chairbacks,0,0,Other,7.33,3,1.2,FOOTBALL,2024,1,0,0,0
FB24,F05CHB,SCHB,Upper Reserved,52.0,381.16,381.16,Chairbacks (6/30),Chairbacks,0,0,Other,7.33,3,0.9,FOOTBALL,2024,1,0,0,0
FB24,F05CHB,SCHB,West Sideline,22.0,161.26,161.26,Chairbacks (6/30),Chairbacks,0,0,Other,7.329999999999999,3,1.0,FOOTBALL,2024,1,0,0,0
FB24,F06,F06,East Sideline,24.0,840.0,840.0,"Beer Garden: Ticket + Food, Drink Vouchers",Group Tickets,0,0,Other,35.0,2,1.0,FOOTBALL,2024,1,0,0,0
FB24,F06,F06,East Sideline,63.0,1449.0,1449.0,Day of Full Price,Single Game - Day of Game,0,0,Day of Game,23.0,2,1.0,FOOTBALL,2024,1,0,0,0
FB24,F06,F06,East Sideline,94.0,1880.0,1880.0,Full Price,Single Game - Standard,0,0,Standard,20.0,3,1.0,FOOTBALL,2024,1,0,0,0
FB24,F06,F06,East Sideline,49.0,735.0,735.0,Group (15+),Group Tickets,0,0,Other,15.0,3,1.0,FOOTBALL,2024,1,0,0,0
FB24,F06,F06,East Sideline,6.0,99.0,99.0,Transfer ADA,Transfer,0,0,Other,16.5,3,1.0,FOOTBALL,2024,1,0,0,1
FB24,F06,F06,East Sideline,8.0,80.0,80.0,Transfer F/S,Transfer,0,0,Other,10.0,3,1.0,FOOTBALL,2024,1,0,0,1
FB24,F06,F06,East Sideline,17.0,340.0,340.0,Transfer Full Price,Transfer,0,0,Other,20.0,3,1.0,FOOTBALL,2024,1,0,0,1
FB24,F06,F06,East Sideline,1.0,10.0,10.0,Transfer Recent Alumni,Transfer,0,1,Other,10.0,3,1.0,FOOTBALL,2024,1,0,0,1
FB24,F06,F06,East Sideline,2.0,20.0,20.0,Transfer Toledo Pride,Transfer,0,0,Other,10.0,3,1.0,FOOTBALL,2024,1,0,0,1
FB24,F06,F06,East Sideline,87.0,1740.0,1740.0,Transfer UFP,Transfer,0,0,Other,20.0,3,1.0,FOOTBALL,2024,1,0,0,1
FB24,F06,F06,East Sideline,23.0,230.0,230.0,Transfer UFP F/S,Transfer,0,0,Other,10.0,3,1.0,FOOTBALL,2024,1,0,0,1
FB24,F06,F06,Lower Reserved,25.0,1125.0,1125.0,"Beer Garden: Ticket + Food, Drink Vouchers",Group Tickets,0,0,Other,45.0,2,1.1,FOOTBALL,2024,1,0,0,0
FB24,F06,F06,Lower Reserved,1.0,43.0,43.0,Day of Full Price,Single Game - Day of Game,0,0,Day of Game,43.0,2,1.1,FOOTBALL,2024,1,0,0,0
FB24,F06,F06,Lower Reserved,2.0,40.0,40.0,F/S (Limit 2),Single Game - F/S,0,0,F/S,20.0,3,1.1,FOOTBALL,2024,1,0,0,0
FB24,F06,F06,Lower Reserved,3.0,120.0,120.0,Full Price,Single Game - Standard,0,0,Standard,40.0,2,1.1,FOOTBALL,2024,1,0,0,0
FB24,F06,F06,Lower Reserved,2.0,50.0,50.0,Group (15+),Group Tickets,0,0,Other,25.0,2,1.1,FOOTBALL,2024,1,0,0,0
FB24,F06,F06,Lower Reserved,10.0,187.5,187.5,Transfer F/S,Transfer,0,0,Other,18.75,3,1.1,FOOTBALL,2024,1,0,0,1
FB24,F06,F06,Lower Reserved,4.0,150.0,150.0,Transfer Full Price,Transfer,0,0,Other,37.5,2,1.1,FOOTBALL,2024,1,0,0,1
FB24,F06,F06,Lower Reserved,2.0,37.5,37.5,Transfer UT Pkg,Transfer,0,0,Other,18.75,3,1.1,FOOTBALL,2024,1,0,0,1
FB24,F06,F06,Rocket Fund - Zone A,4.0,130.0,130.0,F/S (Limit 2),Single Game - F/S,0,0,F/S,32.5,2,1.3,FOOTBALL,2024,1,0,0,0
FB24,F06,F06,Rocket Fund - Zone A,2.0,130.0,130.0,Full Price,Single Game - Standard,0,0,Standard,65.0,1,1.3,FOOTBALL,2024,1,0,0,0
FB24,F06,F06,Rocket Fund - Zone A,36.0,1350.0,1350.0,Transfer Full Price,Transfer,0,0,Other,37.5,2,1.3,FOOTBALL,2024,1,0,0,1
FB24,F06,F06,Rocket Fund - Zone A,2.0,37.5,37.5,Transfer UT Pkg,Transfer,0,0,Other,18.75,3,1.3,FOOTBALL,2024,1,0,0,1
FB24,F06,F06,Rocket Fund - Zone A,1.0,18.75,18.75,Transfer UT Pkg F/S,Transfer,0,0,Other,18.75,3,1.3,FOOTBALL,2024,1,0,0,1
FB24,F06,F06,Rocket Fund - Zone A,2.0,37.5,37.5,Transfer Youth,Transfer,0,0,Other,18.75,3,1.3,FOOTBALL,2024,1,0,0,1
FB24,F06,F06,Rocket Fund - Zone B,2.0,55.0,55.0,F/S (Limit 2),Single Game - F/S,0,0,F/S,27.5,2,1.1,FOOTBALL,2024,1,0,0,0
FB24,F06,F06,Rocket Fund - Zone B,34.0,1870.0,1870.0,Full Price,Single Game - Standard,0,0,Standard,55.0,1,1.1,FOOTBALL,2024,1,0,0,0
FB24,F06,F06,Rocket Fund - Zone B,3.0,195.0,195.0,Premium Chairbacks,Single Game - Standard,0,0,Standard,65.0,1,1.1,FOOTBALL,2024,1,0,0,0
FB24,F06,F06,Rocket Fund - Zone B,5.0,93.75,93.75,Transfer F/S,Transfer,0,0,Other,18.75,3,1.1,FOOTBALL,2024,1,0,0,1
FB24,F06,F06,Rocket Fund - Zone B,16.0,600.0,600.0,Transfer Full Price,Transfer,0,0,Other,37.5,2,1.1,FOOTBALL,2024,1,0,0,1
FB24,F06,F06,Rocket Fund - Zone B,33.0,412.5,412.5,Transfer RSP 1/3,Transfer,0,0,Other,12.5,3,1.1,FOOTBALL,2024,1,0,0,1
FB24,F06,F06,Rocket Fund - Zone B,2.0,37.5,37.5,Transfer Toledo Pride,Transfer,0,0,Other,18.75,3,1.1,FOOTBALL,2024,1,0,0,1
FB24,F06,F06,Rocket Fund - Zone C,1.0,48.0,48.0,Day of Full Price,Single Game - Day of Game,0,0,Day of Game,48.0,2,1.2,FOOTBALL,2024,1,0,0,0
FB24,F06,F06,Rocket Fund - Zone C,38.0,1710.0,1710.0,Full Price,Single Game - Standard,0,0,Standard,45.0,2,1.2,FOOTBALL,2024,1,0,0,0
FB24,F06,F06,Rocket Fund - Zone C,11.0,206.25,206.25,Transfer F/S,Transfer,0,0,Other,18.75,3,1.2,FOOTBALL,2024,1,0,0,1
FB24,F06,F06,Rocket Fund - Zone C,17.0,637.5,637.5,Transfer Full Price,Transfer,0,0,Other,37.5,2,1.2,FOOTBALL,2024,1,0,0,1
FB24,F06,F06,Rocket Fund - Zone C,4.0,50.0,50.0,Transfer RSP 1/3,Transfer,0,0,Other,12.5,3,1.2,FOOTBALL,2024,1,0,0,1
FB24,F06,F06,Stadium Club,4.0,160.0,160.0,Donor Extra,Single Game - Standard,0,0,Standard,40.0,2,1.5,FOOTBALL,2024,1,0,0,0
FB24,F06,F06,Stadium Club,4.0,50.0,50.0,Transfer RSP 1/3,Transfer,0,0,Other,12.5,3,1.5,FOOTBALL,2024,1,0,0,1
FB24,F06,F06,Stadium Club,65.0,1106.25,1106.25,Transfer UT Pkg,Transfer,0,0,Other,17.01923076923077,3,1.5,FOOTBALL,2024,1,0,0,1
FB24,F06,F06,Student Section,6.0,108.0,108.0,Day of Student Guest,Single Game - Day of Game,0,0,Day of Game,18.0,3,0.7,FOOTBALL,2024,1,0,0,0
FB24,F06,F06,Student Section,10.0,150.0,150.0,Student Guest (Limit 4),Single Game - Standard,0,0,Standard,15.0,3,0.7,FOOTBALL,2024,1,0,0,0
FB24,F06,F06,Suite,35.0,1400.0,1400.0,Donor Extra,Single Game - Standard,0,0,Standard,40.0,2,1.0,FOOTBALL,2024,1,0,0,0
FB24,F06,F06,Suite,87.0,3262.5,3262.5,Transfer Full Price,Transfer,0,0,Other,37.5,2,1.0,FOOTBALL,2024,1,0,0,1
FB24,F06,F06,Suite,308.0,5775.0,5775.0,Transfer UT Pkg,Transfer,0,0,Other,18.75,3,1.0,FOOTBALL,2024,1,0,0,1
FB24,F06,F06,Suite,24.0,984.0,984.0,UT Pkg 1/2,Single Game - Package/Trade,0,0,Package/Trade,41.0,2,1.0,FOOTBALL,2024,1,0,0,0
FB24,F06,F06,Upper Reserved,5.0,100.0,100.0,Full Price,Single Game - Standard,0,0,Standard,20.0,3,0.9,FOOTBALL,2024,1,0,0,0
FB24,F06,F06,Upper Reserved,8.0,66.0,66.0,Transfer F/S,Transfer,0,0,Other,8.25,3,0.9,FOOTBALL,2024,1,0,0,1
FB24,F06,F06,Upper Reserved,23.0,379.5,379.5,Transfer Full Price,Transfer,0,0,Other,16.5,3,0.9,FOOTBALL,2024,1,0,0,1
FB24,F06,F06,Upper Reserved,25.0,500.0,500.0,Transfer UFP,Transfer,0,0,Other,20.0,3,0.9,FOOTBALL,2024,1,0,0,1
FB24,F06,F06,Upper Reserved,10.0,100.0,100.0,Transfer UFP F/S,Transfer,0,0,Other,10.0,3,0.9,FOOTBALL,2024,1,0,0,1
FB24,F06,F06,West Sideline,6.0,210.0,210.0,"Beer Garden: Ticket + Food, Drink Vouchers",Group Tickets,0,0,Other,35.0,2,1.0,FOOTBALL,2024,1,0,0,0
FB24,F06,F06,West Sideline,8.0,264.0,264.0,Day of Full Price,Single Game - Day of Game,0,0,Day of Game,33.0,2,1.0,FOOTBALL,2024,1,0,0,0
FB24,F06,F06,West Sideline,4.0,60.0,60.0,F/S (Limit 2),Single Game - F/S,0,0,F/S,15.0,3,1.0,FOOTBALL,2024,1,0,0,0
FB24,F06,F06,West Sideline,15.0,450.0,450.0,Full Price,Single Game - Standard,0,0,Standard,30.0,2,1.0,FOOTBALL,2024,1,0,0,0
FB24,F06,F06,West Sideline,1.0,16.5,16.0,Transfer ADA,Transfer,0,0,Other,16.0,3,1.0,FOOTBALL,2024,1,0,0,1
FB24,F06,F06,West Sideline,2.0,26.66,26.66,Transfer F/S,Transfer,0,0,Other,13.33,3,1.0,FOOTBALL,2024,1,0,0,1
FB24,F06,F06,West Sideline,8.0,72.0,72.0,Transfer RSP 1/3,Transfer,0,0,Other,9.0,3,1.0,FOOTBALL,2024,1,0,0,1
FB24,F06,F06,West Sideline,2.0,40.0,40.0,Transfer UFP,Transfer,0,0,Other,20.0,3,1.0,FOOTBALL,2024,1,0,0,1
FB24,F06,FS,East Sideline,15.0,247.5,247.5,Season ADA Lower,Season Tickets - Standard,0,0,Standard,16.5,3,1.0,FOOTBALL,2024,1,1,0,0
FB24,F06,FS,East Sideline,57.0,570.0,570.0,Season F/S,Season Tickets - F/S,0,0,F/S,10.0,3,1.0,FOOTBALL,2024,1,1,0,0
FB24,F06,FS,East Sideline,7.0,70.0,70.0,Season F/S - NEW,New Season Tickets - F/S,1,0,F/S,10.0,3,1.0,FOOTBALL,2024,1,1,0,0
FB24,F06,FS,East Sideline,82.0,1640.0,1640.0,Season Full Price,Season Tickets - Standard,0,0,Standard,20.0,3,1.0,FOOTBALL,2024,1,1,0,0
FB24,F06,FS,East Sideline,47.0,940.0,900.0,Season Full Price - NEW,New Season Tickets - Standard,1,0,Standard,19.148936170212767,3,1.0,FOOTBALL,2024,1,1,0,0
FB24,F06,FS,East Sideline,8.0,80.0,80.0,Season Recent Alumni,Season Tickets - Standard,0,1,Standard,10.0,3,1.0,FOOTBALL,2024,1,1,0,0
FB24,F06,FS,East Sideline,10.0,100.0,100.0,Season Recent Alumni NEW,New Season Tickets - Standard,1,1,Standard,10.0,3,1.0,FOOTBALL,2024,1,1,0,0
FB24,F06,FS,East Sideline,314.0,2088.1,2088.1,Season RSP 1/3,Season Tickets - Package/Trade,0,0,Package/Trade,6.6499999999999995,3,1.0,FOOTBALL,2024,1,1,0,0
FB24,F06,FS,East Sideline,8.0,80.0,80.0,Season Toledo Pride,Season Tickets - Standard,0,0,Standard,10.0,3,1.0,FOOTBALL,2024,1,1,0,0
FB24,F06,FS,East Sideline,128.0,1280.0,1280.0,Season UFP F/S,Season Tickets - F/S,0,0,F/S,10.0,3,1.0,FOOTBALL,2024,1,1,0,0
FB24,F06,FS,East Sideline,56.0,560.0,560.0,Season UFP F/S - NEW,New Season Tickets - F/S,1,0,F/S,10.0,3,1.0,FOOTBALL,2024,1,1,0,0
FB24,F06,FS,East Sideline,282.0,5640.0,5640.0,Season UFP Full Price,Season Tickets - Standard,0,0,Standard,20.0,3,1.0,FOOTBALL,2024,1,1,0,0
FB24,F06,FS,East Sideline,115.0,2300.0,2300.0,Season UFP Full Price - NEW,New Season Tickets - Standard,1,0,Standard,20.0,3,1.0,FOOTBALL,2024,1,1,0,0
FB24,F06,FS,East Sideline,5.0,50.0,50.0,Season Varsity T,Season Tickets - Standard,0,0,Standard,10.0,3,1.0,FOOTBALL,2024,1,1,0,0
FB24,F06,FS,East Sideline,2.0,20.0,20.0,Season Varsity T - NEW,New Season Tickets - Standard,1,0,Standard,10.0,3,1.0,FOOTBALL,2024,1,1,0,0
FB24,F06,FS,East Sideline,1.0,10.0,10.0,Season Youth,Season Tickets - Standard,0,0,Standard,10.0,3,1.0,FOOTBALL,2024,1,1,0,0
FB24,F06,FS,Lower Reserved,106.0,1987.5,1987.5,Season F/S,Season Tickets - F/S,0,0,F/S,18.75,3,1.1,FOOTBALL,2024,1,1,0,0
FB24,F06,FS,Lower Reserved,10.0,187.5,187.5,Season F/S - NEW,New Season Tickets - F/S,1,0,F/S,18.75,3,1.1,FOOTBALL,2024,1,1,0,0
FB24,F06,FS,Lower Reserved,66.0,2475.0,2475.0,Season Full Price,Season Tickets - Standard,0,0,Standard,37.5,2,1.1,FOOTBALL,2024,1,1,0,0
FB24,F06,FS,Lower Reserved,18.0,675.0,675.0,Season Full Price - NEW,New Season Tickets - Standard,1,0,Standard,37.5,2,1.1,FOOTBALL,2024,1,1,0,0
FB24,F06,FS,Lower Reserved,537.0,6712.5,6712.5,Season RSP 1/3,Season Tickets - Package/Trade,0,0,Package/Trade,12.5,3,1.1,FOOTBALL,2024,1,1,0,0
FB24,F06,FS,Lower Reserved,1.0,18.75,18.75,Season Toledo Pride,Season Tickets - Standard,0,0,Standard,18.75,3,1.1,FOOTBALL,2024,1,1,0,0
FB24,F06,FS,Lower Reserved,11.0,206.25,206.25,Season Toledo Pride - NEW,New Season Tickets - Standard,1,0,Standard,18.75,3,1.1,FOOTBALL,2024,1,1,0,0
FB24,F06,FS,Lower Reserved,6.0,112.5,112.5,Season UT Pkg,Season Tickets - Package/Trade,0,0,Package/Trade,18.75,3,1.1,FOOTBALL,2024,1,1,0,0
FB24,F06,FS,Lower Reserved,4.0,75.0,75.0,Season Varsity T,Season Tickets - Standard,0,0,Standard,18.75,3,1.1,FOOTBALL,2024,1,1,0,0
FB24,F06,FS,Lower Reserved,8.0,150.0,150.0,Season Varsity T - NEW,New Season Tickets - Standard,1,0,Standard,18.75,3,1.1,FOOTBALL,2024,1,1,0,0
FB24,F06,FS,Lower Reserved,6.0,112.5,112.5,Season Youth,Season Tickets - Standard,0,0,Standard,18.75,3,1.1,FOOTBALL,2024,1,1,0,0
FB24,F06,FS,Rocket Fund - Zone A,12.0,225.0,225.0,Season F/S,Season Tickets - F/S,0,0,F/S,18.75,3,1.3,FOOTBALL,2024,1,1,0,0
FB24,F06,FS,Rocket Fund - Zone A,4.0,75.0,75.0,Season F/S - NEW,New Season Tickets - F/S,1,0,F/S,18.75,3,1.3,FOOTBALL,2024,1,1,0,0
FB24,F06,FS,Rocket Fund - Zone A,150.0,5625.0,5597.36,Season Full Price,Season Tickets - Standard,0,0,Standard,37.315733333333334,2,1.3,FOOTBALL,2024,1,1,0,0
FB24,F06,FS,Rocket Fund - Zone A,22.0,825.0,825.0,Season Full Price - NEW,New Season Tickets - Standard,1,0,Standard,37.5,2,1.3,FOOTBALL,2024,1,1,0,0
FB24,F06,FS,Rocket Fund - Zone A,50.0,937.5,937.5,Season UT Pkg,Season Tickets - Package/Trade,0,0,Package/Trade,18.75,3,1.3,FOOTBALL,2024,1,1,0,0
FB24,F06,FS,Rocket Fund - Zone A,1.0,18.75,18.75,Season UT Pkg F/S,Season Tickets - F/S,0,0,F/S,18.75,3,1.3,FOOTBALL,2024,1,1,0,0
FB24,F06,FS,Rocket Fund - Zone A,8.0,150.0,150.0,Season Youth,Season Tickets - Standard,0,0,Standard,18.75,3,1.3,FOOTBALL,2024,1,1,0,0
FB24,F06,FS,Rocket Fund - Zone B,30.0,562.5,562.5,Season F/S,Season Tickets - F/S,0,0,F/S,18.75,3,1.1,FOOTBALL,2024,1,1,0,0
FB24,F06,FS,Rocket Fund - Zone B,4.0,75.0,75.0,Season F/S - NEW,New Season Tickets - F/S,1,0,F/S,18.75,3,1.1,FOOTBALL,2024,1,1,0,0
FB24,F06,FS,Rocket Fund - Zone B,117.0,4387.5,4387.5,Season Full Price,Season Tickets - Standard,0,0,Standard,37.5,2,1.1,FOOTBALL,2024,1,1,0,0
FB24,F06,FS,Rocket Fund - Zone B,6.0,225.0,225.0,Season Full Price - NEW,New Season Tickets - Standard,1,0,Standard,37.5,2,1.1,FOOTBALL,2024,1,1,0,0
FB24,F06,FS,Rocket Fund - Zone B,55.0,687.5,687.5,Season RSP 1/3,Season Tickets - Package/Trade,0,0,Package/Trade,12.5,3,1.1,FOOTBALL,2024,1,1,0,0
FB24,F06,FS,Rocket Fund - Zone B,2.0,37.5,37.5,Season Toledo Pride,Season Tickets - Standard,0,0,Standard,18.75,3,1.1,FOOTBALL,2024,1,1,0,0
FB24,F06,FS,Rocket Fund - Zone B,4.0,75.0,75.0,Season Toledo Pride - NEW,New Season Tickets - Standard,1,0,Standard,18.75,3,1.1,FOOTBALL,2024,1,1,0,0
FB24,F06,FS,Rocket Fund - Zone B,70.0,1312.5,1312.5,Season UT Pkg,Season Tickets - Package/Trade,0,0,Package/Trade,18.75,3,1.1,FOOTBALL,2024,1,1,0,0
FB24,F06,FS,Rocket Fund - Zone B,4.0,75.0,75.0,Season UT Pkg F/S,Season Tickets - F/S,0,0,F/S,18.75,3,1.1,FOOTBALL,2024,1,1,0,0
FB24,F06,FS,Rocket Fund - Zone B,4.0,75.0,75.0,Season Varsity T,Season Tickets - Standard,0,0,Standard,18.75,3,1.1,FOOTBALL,2024,1,1,0,0
FB24,F06,FS,Rocket Fund - Zone B,5.0,93.75,93.75,Season Varsity T - NEW,New Season Tickets - Standard,1,0,Standard,18.75,3,1.1,FOOTBALL,2024,1,1,0,0
FB24,F06,FS,Rocket Fund - Zone C,37.0,693.75,693.75,Season F/S,Season Tickets - F/S,0,0,F/S,18.75,3,1.2,FOOTBALL,2024,1,1,0,0
FB24,F06,FS,Rocket Fund - Zone C,4.0,75.0,75.0,Season F/S - NEW,New Season Tickets - F/S,1,0,F/S,18.75,3,1.2,FOOTBALL,2024,1,1,0,0
FB24,F06,FS,Rocket Fund - Zone C,120.0,4500.0,4312.5,Season Full Price,Season Tickets - Standard,0,0,Standard,35.9375,2,1.2,FOOTBALL,2024,1,1,0,0
FB24,F06,FS,Rocket Fund - Zone C,18.0,675.0,675.0,Season Full Price - NEW,New Season Tickets - Standard,1,0,Standard,37.5,2,1.2,FOOTBALL,2024,1,1,0,0
FB24,F06,FS,Rocket Fund - Zone C,156.0,1950.0,1950.0,Season RSP 1/3,Season Tickets - Package/Trade,0,0,Package/Trade,12.5,3,1.2,FOOTBALL,2024,1,1,0,0
FB24,F06,FS,Rocket Fund - Zone C,19.0,356.25,356.25,Season UT Pkg,Season Tickets - Package/Trade,0,0,Package/Trade,18.75,3,1.2,FOOTBALL,2024,1,1,0,0
FB24,F06,FS,Rocket Fund - Zone C,6.0,112.5,93.75,Season Youth,Season Tickets - Standard,0,0,Standard,15.625,3,1.2,FOOTBALL,2024,1,1,0,0
FB24,F06,FS,Stadium Club,168.0,3150.0,3150.0,Season UT Pkg,Season Tickets - Package/Trade,0,0,Package/Trade,18.75,3,1.5,FOOTBALL,2024,1,1,0,0
FB24,F06,FS,Stadium Club,16.0,300.0,300.0,Season UT Pkg - NEW,New Season Tickets - Package/Trade,1,0,Package/Trade,18.75,3,1.5,FOOTBALL,2024,1,1,0,0
FB24,F06,FS,Stadium Club,6.0,112.5,112.5,Season UT Pkg F/S,Season Tickets - F/S,0,0,F/S,18.75,3,1.5,FOOTBALL,2024,1,1,0,0
FB24,F06,FS,Suite,19.0,712.5,712.5,Season Full Price,Season Tickets - Standard,0,0,Standard,37.5,2,1.0,FOOTBALL,2024,1,1,0,0
FB24,F06,FS,Suite,272.0,5100.0,5100.0,Season UT Pkg,Season Tickets - Package/Trade,0,0,Package/Trade,18.75,3,1.0,FOOTBALL,2024,1,1,0,0
FB24,F06,FS,Suite,16.0,300.0,300.0,Season UT Pkg - NEW,New Season Tickets - Package/Trade,1,0,Package/Trade,18.75,3,1.0,FOOTBALL,2024,1,1,0,0
FB24,F06,FS,Upper Reserved,60.0,495.0,495.0,Season F/S,Season Tickets - F/S,0,0,F/S,8.25,3,0.9,FOOTBALL,2024,1,1,0,0
FB24,F06,FS,Upper Reserved,15.0,123.75,123.75,Season F/S - NEW,New Season Tickets - F/S,1,0,F/S,8.25,3,0.9,FOOTBALL,2024,1,1,0,0
FB24,F06,FS,Upper Reserved,231.0,3811.5,3811.5,Season Full Price,Season Tickets - Standard,0,0,Standard,16.5,3,0.9,FOOTBALL,2024,1,1,0,0
FB24,F06,FS,Upper Reserved,50.0,825.0,825.0,Season Full Price - NEW,New Season Tickets - Standard,1,0,Standard,16.5,3,0.9,FOOTBALL,2024,1,1,0,0
FB24,F06,FS,Upper Reserved,400.0,3000.0,3000.0,Season UAW Special,Season Tickets - Standard,0,0,Standard,7.5,3,0.9,FOOTBALL,2024,1,1,0,0
FB24,F06,FS,Upper Reserved,102.0,1020.0,1020.0,Season UFP F/S,Season Tickets - F/S,0,0,F/S,10.0,3,0.9,FOOTBALL,2024,1,1,0,0
FB24,F06,FS,Upper Reserved,4.0,40.0,40.0,Season UFP F/S - NEW,New Season Tickets - F/S,1,0,F/S,10.0,3,0.9,FOOTBALL,2024,1,1,0,0
FB24,F06,FS,Upper Reserved,221.0,4420.0,4420.0,Season UFP Full Price,Season Tickets - Standard,0,0,Standard,20.0,3,0.9,FOOTBALL,2024,1,1,0,0
FB24,F06,FS,Upper Reserved,9.0,180.0,180.0,Season UFP Full Price - NEW,New Season Tickets - Standard,1,0,Standard,20.0,3,0.9,FOOTBALL,2024,1,1,0,0
FB24,F06,FS,West Sideline,30.0,400.5,400.5,Season F/S,Season Tickets - F/S,0,0,F/S,13.35,3,1.0,FOOTBALL,2024,1,1,0,0
FB24,F06,FS,West Sideline,12.0,160.2,160.2,Season F/S - NEW,New Season Tickets - F/S,1,0,F/S,13.35,3,1.0,FOOTBALL,2024,1,1,0,0
FB24,F06,FS,West Sideline,53.0,1412.45,1412.45,Season Full Price,Season Tickets - Standard,0,0,Standard,26.650000000000002,2,1.0,FOOTBALL,2024,1,1,0,0
FB24,F06,FS,West Sideline,28.0,746.2,746.2,Season Full Price - NEW,New Season Tickets - Standard,1,0,Standard,26.650000000000002,2,1.0,FOOTBALL,2024,1,1,0,0
FB24,F06,FS,West Sideline,90.0,810.0,810.0,Season RSP 1/3,Season Tickets - Package/Trade,0,0,Package/Trade,9.0,3,1.0,FOOTBALL,2024,1,1,0,0
FB24,F06,FS,West Sideline,47.0,627.45,627.45,Season Toledo Pride,Season Tickets - Standard,0,0,Standard,13.350000000000001,3,1.0,FOOTBALL,2024,1,1,0,0
FB24,F06,FS,West Sideline,31.0,413.85,413.85,Season Toledo Pride - NEW,New Season Tickets - Standard,1,0,Standard,13.350000000000001,3,1.0,FOOTBALL,2024,1,1,0,0
FB24,F06,FS,West Sideline,2.0,20.0,20.0,Season UFP F/S,Season Tickets - F/S,0,0,F/S,10.0,3,1.0,FOOTBALL,2024,1,1,0,0
FB24,F06,FS,West Sideline,2.0,26.7,26.7,Season UT Pkg,Season Tickets - Package/Trade,0,0,Package/Trade,13.35,3,1.0,FOOTBALL,2024,1,1,0,0
FB24,F06,FS,West Sideline,92.0,1228.2,1228.2,Season Varsity T,Season Tickets - Standard,0,0,Standard,13.35,3,1.0,FOOTBALL,2024,1,1,0,0
FB24,F06,FS,West Sideline,2.0,26.7,26.7,Season Varsity T - NEW,New Season Tickets - Standard,1,0,Standard,13.35,3,1.0,FOOTBALL,2024,1,1,0,0
FB24,F06,FS,West Sideline,2.0,26.7,26.7,Season Youth,Season Tickets - Standard,0,0,Standard,13.35,3,1.0,FOOTBALL,2024,1,1,0,0
FB24,F06,FS5,East Sideline,4.0,48.0,48.0,Season F/S,Season Tickets - F/S,0,0,F/S,12.0,3,1.0,FOOTBALL,2024,1,1,0,0
